loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,loan_status,purpose,dti,delinq_2yrs,revol_util,total_acc
13200,36,0.0729,409.34,A,3 years,RENT,72000.0,Fully Paid,credit_card,10.28,0,0.636,24
15000,36,0.1596,527.06,C,10+ years,MORTGAGE,50000.0,Fully Paid,debt_consolidation,19.51,0,0.809,25
28000,36,0.15609999,979.02,C,1 year,MORTGAGE,89500.0,Fully Paid,debt_consolidation,22.68,0,0.941,30
40000,60,0.1042,858.18,B,10+ years,MORTGAGE,55000.0,Charged Off,credit_card,49.45,0,0.6,23
9600,36,0.0967,308.28,B,2 years,RENT,73000.0,Fully Paid,debt_consolidation,13.15,0,0.39,24
3300,36,0.1849,120.12,D,10+ years,MORTGAGE,134000.0,Fully Paid,medical,22.76,0,0.552,60
6000,36,0.1522,208.64,C,5 years,RENT,45000.0,Fully Paid,credit_card,16.53,0,0.65300006,9
14400,36,0.066199996,442.14,A,10+ years,MORTGAGE,137424.0,Fully Paid,home_improvement,26.5,0,0.318,55
12000,36,0.060300004,365.23,A,5 years,MORTGAGE,135000.0,Fully Paid,debt_consolidation,7.33,0,0.237,29
7000,36,0.2049,261.9,E,7 years,RENT,57000.0,Fully Paid,debt_consolidation,17.45,0,0.432,18
15675,36,0.1727,560.97,C,10+ years,OWN,50000.0,Fully Paid,debt_consolidation,21.41,0,0.53099996,44
2300,36,0.1299,77.49,B,6 years,RENT,40000.0,Fully Paid,debt_consolidation,2.01,0,0.42,2
15000,36,0.158,525.88,C,4 years,MORTGAGE,90000.0,Fully Paid,debt_consolidation,5.51,0,0.47,40
25000,60,0.16290002,611.82,C,5 years,RENT,75500.0,Fully Paid,debt_consolidation,7.56,0,0.45200002,11
22000,36,0.099300005,709.16,B,5 years,RENT,68800.0,Fully Paid,debt_consolidation,19.2,0,0.818,21
5000,36,0.1042,162.33,B,,RENT,48660.0,Fully Paid,debt_consolidation,17.48,0,0.29799998,13
20000,36,0.121199995,665.44,B,10+ years,MORTGAGE,55000.0,Fully Paid,home_improvement,24.42,0,0.542,60
10500,36,0.1588,368.53,C,4 years,RENT,35000.0,Fully Paid,debt_consolidation,23.08,0,0.557,34
12000,36,0.19049999,440.18,D,10+ years,RENT,40700.0,Charged Off,debt_consolidation,25.88,0,0.666,39
9000,36,0.099300005,290.11,B,10+ years,MORTGAGE,55000.0,Fully Paid,credit_card,19.46,0,0.541,20
10000,36,0.1408,342.17,C,,OWN,45000.0,Fully Paid,other,15.04,0,0.874,10
10000,36,0.16290002,353.01,D,4 years,RENT,45500.0,Fully Paid,credit_card,13.58,0,0.89599997,13
14000,36,0.1408,479.04,C,10+ years,RENT,55000.0,Charged Off,debt_consolidation,14.18,1,0.16299999,24
15000,36,0.088999994,476.3,A,10+ years,MORTGAGE,96000.0,Fully Paid,debt_consolidation,11.0,0,0.66400003,12
10250,36,0.121199995,341.04,B,3 years,MORTGAGE,64677.86,Fully Paid,credit_card,31.58,0,0.859,35
9000,36,0.23879999,352.53,E,10+ years,RENT,52000.0,Charged Off,credit_card,15.51,0,0.636,20
1500,36,0.245,59.25,F,2 years,MORTGAGE,29000.0,Charged Off,home_improvement,6.62,1,0.16299999,21
26000,60,0.258,775.38,G,10+ years,MORTGAGE,58732.0,Fully Paid,credit_card,32.16,0,0.852,18
30000,60,0.1991,793.32,E,10+ years,RENT,66000.0,Charged Off,debt_consolidation,19.89,0,0.85,16
8000,36,0.1367,272.15,B,5 years,RENT,60000.0,Fully Paid,debt_consolidation,2.94,1,0.511,26
22000,36,0.119899996,730.61,B,7 years,MORTGAGE,95000.0,Charged Off,debt_consolidation,18.69,6,0.437,24
7800,36,0.1558,272.62,D,2 years,OWN,36928.26,Charged Off,debt_consolidation,24.37,0,0.739,11
24000,60,0.0925,501.12,A,10+ years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,22.97,0,0.533,38
10000,36,0.060300004,304.36,A,10+ years,MORTGAGE,77000.0,Fully Paid,credit_card,8.18,0,0.031,20
20000,60,0.1311,456.19,B,10+ years,RENT,92000.0,Fully Paid,debt_consolidation,28.24,0,0.277,26
9000,36,0.1155,297.0,B,1 year,RENT,50000.0,Fully Paid,debt_consolidation,21.5,0,0.715,26
2500,36,0.1409,85.56,B,5 years,OWN,81000.0,Fully Paid,debt_consolidation,23.79,0,0.871,22
4000,36,0.0788,125.13,A,< 1 year,RENT,35000.0,Fully Paid,debt_consolidation,16.66,0,0.204,13
28000,36,0.1042,909.02,B,6 years,MORTGAGE,721000.0,Fully Paid,credit_card,5.14,0,0.126,24
10000,36,0.088999994,317.54,A,5 years,MORTGAGE,200000.0,Charged Off,major_purchase,6.1,0,0.796,24
3600,36,0.19520001,132.92,D,< 1 year,RENT,57000.0,Fully Paid,credit_card,8.59,1,0.735,3
16000,60,0.1299,363.97,B,10+ years,MORTGAGE,81000.0,Charged Off,debt_consolidation,14.14,0,0.35599998,26
15000,36,0.121199995,499.08,B,3 years,MORTGAGE,94000.0,Fully Paid,debt_consolidation,22.71,0,0.588,28
3000,36,0.1417,102.79,C,3 years,MORTGAGE,108000.0,Charged Off,debt_consolidation,21.53,0,0.945,44
6000,36,0.088999994,190.52,A,9 years,MORTGAGE,42000.0,Fully Paid,debt_consolidation,18.23,0,0.515,16
3400,36,0.066199996,104.4,A,< 1 year,MORTGAGE,45000.0,Fully Paid,credit_card,12.8,0,0.103,24
10000,60,0.1505,238.17,C,10+ years,MORTGAGE,109180.0,Fully Paid,debt_consolidation,14.82,1,0.68,29
16000,36,0.1602,562.68,C,3 years,RENT,60000.0,Fully Paid,credit_card,32.06,0,0.32700002,42
19725,36,0.079,617.21,A,7 years,MORTGAGE,83000.0,Fully Paid,debt_consolidation,6.46,0,0.29,21
10000,36,0.1042,324.65,B,,MORTGAGE,15000.0,Fully Paid,credit_card,45.84,0,0.55,14
6000,36,0.1042,194.79,B,< 1 year,RENT,40000.0,Fully Paid,credit_card,4.77,0,0.472,8
5000,36,0.1008,161.53,B,1 year,RENT,60000.0,Fully Paid,car,14.34,0,0.447,11
17050,60,0.2049,456.39,E,2 years,RENT,48000.0,Fully Paid,debt_consolidation,17.38,0,0.77199996,17
7500,36,0.15810001,262.98,C,1 year,MORTGAGE,60000.0,Fully Paid,home_improvement,6.22,0,0.44799998,26
15000,36,0.1709,535.47,D,1 year,RENT,38000.0,Charged Off,debt_consolidation,11.18,0,0.259,20
12000,60,0.3017,389.5,F,7 years,MORTGAGE,39500.0,Charged Off,debt_consolidation,28.84,0,0.755,23
2100,36,0.1409,71.87,B,10+ years,MORTGAGE,70000.0,Charged Off,other,6.43,2,0.785,19
4000,36,0.1269,134.18,B,1 year,RENT,26000.0,Fully Paid,debt_consolidation,18.83,0,0.69699997,6
24000,36,0.1505,832.56,C,10+ years,MORTGAGE,50000.0,Fully Paid,debt_consolidation,39.68,0,0.22600001,28
4500,36,0.171,160.67,C,10+ years,RENT,38000.0,Fully Paid,debt_consolidation,4.58,0,0.311,17
14000,36,0.088999994,444.55,A,10+ years,MORTGAGE,103000.0,Fully Paid,debt_consolidation,18.13,0,0.78199995,29
8000,36,0.1531,278.54,C,9 years,MORTGAGE,52000.0,Charged Off,debt_consolidation,20.38,0,0.741,32
20000,60,0.1099,434.75,B,10+ years,RENT,88000.0,Fully Paid,debt_consolidation,11.71,0,0.36400002,15
30000,60,0.1311,684.29,B,3 years,MORTGAGE,110000.0,Fully Paid,debt_consolidation,13.43,0,0.465,27
30000,36,0.088999994,952.6,A,10+ years,MORTGAGE,175000.0,Charged Off,debt_consolidation,26.13,0,0.666,47
35000,60,0.1972,921.85,D,3 years,RENT,134000.0,Fully Paid,debt_consolidation,19.96,0,0.636,37
6000,36,0.158,210.36,C,3 years,RENT,65860.0,Fully Paid,major_purchase,33.61,0,0.815,48
32000,60,0.1359,737.8,C,5 years,RENT,98000.0,Fully Paid,credit_card,22.89,0,0.66,24
7500,36,0.1099,245.51,B,7 years,RENT,75000.0,Fully Paid,medical,6.67,0,0.066,31
15000,36,0.1091,490.45,B,6 years,RENT,63000.0,Fully Paid,debt_consolidation,20.08,1,0.528,42
32000,36,0.079,1001.29,A,10+ years,MORTGAGE,72000.0,Fully Paid,home_improvement,19.68,0,0.545,37
11000,60,0.15609999,265.23,C,10+ years,RENT,63000.0,Charged Off,debt_consolidation,17.96,0,0.241,28
5000,36,0.118599996,165.74,B,< 1 year,RENT,24000.0,Fully Paid,debt_consolidation,13.85,0,0.589,11
3850,36,0.2,143.08,D,< 1 year,RENT,26000.0,Fully Paid,debt_consolidation,21.56,0,0.4,8
8000,36,0.1091,261.57,B,3 years,RENT,63036.0,Fully Paid,debt_consolidation,29.72,0,0.87,15
12000,36,0.1855,437.15,D,10+ years,MORTGAGE,74000.0,Fully Paid,debt_consolidation,15.81,0,0.943,35
11900,36,0.1903,436.39,D,2 years,OWN,30000.0,Fully Paid,credit_card,29.0,0,0.32099998,22
32000,36,0.088999994,1016.11,A,1 year,RENT,79500.0,Fully Paid,small_business,9.75,0,0.29799998,23
4500,36,0.0762,140.23,A,10+ years,MORTGAGE,70000.0,Fully Paid,home_improvement,18.01,0,0.1,64
18000,36,0.099300005,580.22,B,10+ years,MORTGAGE,85000.0,Fully Paid,debt_consolidation,19.05,0,0.337,14
10000,36,0.060300004,304.36,A,10+ years,MORTGAGE,100000.0,Fully Paid,debt_consolidation,8.78,0,0.447,12
16000,36,0.0721,495.58,A,10+ years,OWN,65000.0,Fully Paid,credit_card,1.98,0,0.133,16
19200,36,0.060300004,584.37,A,10+ years,MORTGAGE,140000.0,Fully Paid,credit_card,18.43,0,0.45299998,28
3500,36,0.1447,120.43,C,7 years,OWN,50000.0,Fully Paid,medical,27.41,0,0.186,33
5600,36,0.158,196.33,C,4 years,MORTGAGE,25000.0,Fully Paid,debt_consolidation,21.5,0,0.648,8
15000,36,0.1359,509.69,C,10+ years,MORTGAGE,95000.0,Fully Paid,debt_consolidation,29.13,0,0.595,37
5000,36,0.1999,185.8,E,< 1 year,MORTGAGE,35000.0,Charged Off,debt_consolidation,8.37,0,0.807,6
3000,36,0.1408,102.65,C,7 years,OWN,42000.0,Fully Paid,debt_consolidation,26.83,0,0.48099998,30
6000,36,0.1359,203.88,C,4 years,RENT,60000.0,Fully Paid,debt_consolidation,15.5,1,0.579,35
14400,36,0.1433,494.47,C,7 years,MORTGAGE,67000.0,Fully Paid,credit_card,27.51,0,0.73,30
4600,36,0.1558,160.78,D,3 years,RENT,46500.0,Fully Paid,debt_consolidation,3.48,3,0.873,17
5375,36,0.1299,181.08,B,6 years,MORTGAGE,45000.0,Fully Paid,debt_consolidation,18.05,0,0.769,29
8000,36,0.121199995,266.18,B,1 year,MORTGAGE,64000.0,Fully Paid,debt_consolidation,23.75,0,0.71199995,41
9600,36,0.070700005,296.73,A,< 1 year,MORTGAGE,79000.0,Fully Paid,credit_card,7.79,0,0.219,8
17500,36,0.1855,637.51,D,3 years,RENT,35000.0,Charged Off,debt_consolidation,31.05,0,0.77,24
12000,36,0.060300004,365.23,A,8 years,OWN,48000.0,Fully Paid,debt_consolidation,23.35,0,0.253,20
13000,36,0.0608,395.96,A,1 year,RENT,55000.0,Fully Paid,debt_consolidation,16.06,0,0.031,17
4500,36,0.066199996,138.17,A,7 years,RENT,42000.0,Fully Paid,debt_consolidation,19.03,0,0.15100001,27
5000,36,0.1359,169.9,C,10+ years,MORTGAGE,52000.0,Fully Paid,credit_card,15.32,0,0.067,39
7000,36,0.0735,217.27,A,2 years,MORTGAGE,78735.0,Fully Paid,home_improvement,29.49,0,0.24700001,27
6725,36,0.0888,213.48,B,,RENT,29000.0,Fully Paid,debt_consolidation,6.62,0,0.641,18
15000,36,0.14649999,517.42,C,2 years,RENT,32000.0,Fully Paid,debt_consolidation,11.63,0,0.576,10
10000,36,0.1368,340.23,C,10+ years,MORTGAGE,98500.0,Fully Paid,debt_consolidation,12.01,0,0.71699995,15
8000,36,0.1849,291.19,D,10+ years,RENT,30000.0,Fully Paid,debt_consolidation,23.72,0,0.67800003,21
3200,36,0.1409,109.51,B,< 1 year,RENT,45000.0,Charged Off,debt_consolidation,15.23,0,0.45700002,24
15000,60,0.2,397.41,D,10+ years,MORTGAGE,48000.0,Charged Off,debt_consolidation,23.75,0,0.727,26
15000,36,0.1408,513.25,C,5 years,RENT,102000.0,Fully Paid,debt_consolidation,11.02,0,0.877,20
21000,36,0.1602,738.51,C,1 year,MORTGAGE,63000.0,Fully Paid,debt_consolidation,26.34,1,0.22799999,25
20000,36,0.121199995,665.44,B,4 years,MORTGAGE,63240.0,Fully Paid,debt_consolidation,21.77,0,0.433,27
35000,60,0.2328,992.31,F,10+ years,MORTGAGE,92400.0,Fully Paid,credit_card,24.21,0,0.92800003,23
25000,36,0.16770001,888.46,D,10+ years,MORTGAGE,90000.0,Charged Off,debt_consolidation,20.69,0,0.88699996,29
20400,60,0.1749,512.39,D,10+ years,OWN,80000.0,Fully Paid,debt_consolidation,18.57,0,0.67300004,56
4800,36,0.1408,164.24,C,,MORTGAGE,60000.0,Fully Paid,home_improvement,11.86,0,0.295,38
10000,36,0.2485,396.81,E,10+ years,RENT,55000.0,Fully Paid,debt_consolidation,28.98,0,0.802,21
30000,36,0.1262,1005.34,C,10+ years,MORTGAGE,106000.0,Charged Off,debt_consolidation,14.97,1,0.342,22
15000,36,0.1875,547.95,D,5 years,RENT,58300.0,Fully Paid,debt_consolidation,20.6,0,0.316,22
12000,36,0.066199996,368.45,A,,RENT,30000.0,Fully Paid,debt_consolidation,6.08,0,0.629,14
16000,36,0.121800005,532.8,B,10+ years,MORTGAGE,70000.0,Fully Paid,debt_consolidation,23.82,0,0.628,17
5000,36,0.1091,163.49,B,2 years,MORTGAGE,27000.0,Fully Paid,debt_consolidation,15.82,0,0.538,11
30000,36,0.1311,1012.41,B,10+ years,MORTGAGE,78500.0,Fully Paid,debt_consolidation,8.06,0,0.472,45
26000,60,0.099300005,551.53,B,10+ years,MORTGAGE,60000.0,Fully Paid,credit_card,23.06,0,0.345,45
29100,36,0.1855,1060.09,D,10+ years,MORTGAGE,90000.0,Fully Paid,debt_consolidation,12.08,2,0.739,17
14825,36,0.1311,500.3,B,10+ years,MORTGAGE,41600.0,Fully Paid,credit_card,22.96,0,0.82199997,20
17325,36,0.1849,630.61,D,10+ years,MORTGAGE,75000.0,Charged Off,home_improvement,17.82,0,0.942,24
6000,36,0.0542,180.96,A,3 years,RENT,72000.0,Fully Paid,wedding,2.15,0,0.148,15
16000,36,0.1269,536.72,B,2 years,RENT,78400.0,Fully Paid,debt_consolidation,7.8,0,0.532,22
17000,60,0.1399,395.48,C,9 years,RENT,47000.0,Fully Paid,debt_consolidation,12.64,0,0.801,21
10600,36,0.094399996,339.26,B,9 years,MORTGAGE,75000.0,Charged Off,debt_consolidation,32.13,0,0.183,28
20000,36,0.0762,623.23,A,10+ years,MORTGAGE,50000.0,Fully Paid,debt_consolidation,14.52,0,0.286,30
16000,60,0.1602,389.26,C,2 years,RENT,100000.0,Charged Off,debt_consolidation,25.12,0,0.635,29
16000,36,0.1367,544.29,B,10+ years,MORTGAGE,85000.0,Charged Off,debt_consolidation,30.14,1,0.691,35
4750,36,0.1776,171.16,D,7 years,RENT,30000.0,Fully Paid,other,12.51,0,0.027,10
3600,36,0.1602,126.61,C,9 years,RENT,45000.0,Fully Paid,debt_consolidation,13.16,1,0.136,39
5000,36,0.2,185.82,D,5 years,RENT,38000.0,Fully Paid,medical,24.32,0,0.32099998,30
10000,36,0.123500004,333.82,B,10+ years,MORTGAGE,50000.0,Fully Paid,credit_card,8.69,0,0.693,31
15000,36,0.0721,464.6,A,< 1 year,MORTGAGE,151000.0,Fully Paid,debt_consolidation,38.98,0,0.504,23
12500,60,0.22950001,352.03,F,10+ years,RENT,36366.0,Fully Paid,debt_consolidation,15.31,0,0.829,14
32000,36,0.094399996,1024.16,B,8 years,RENT,98000.0,Charged Off,credit_card,16.4,0,0.865,24
10000,60,0.1565,241.33,D,8 years,MORTGAGE,45000.0,Fully Paid,home_improvement,3.28,0,0.236,14
13075,36,0.20989999,492.54,E,10+ years,RENT,48000.0,Charged Off,other,23.8,1,0.357,28
15000,60,0.19520001,393.42,D,10+ years,OWN,73000.0,Fully Paid,debt_consolidation,22.98,0,0.709,22
6825,36,0.119899996,226.66,B,,MORTGAGE,41472.0,Fully Paid,other,26.94,0,0.72800004,18
16800,60,0.158,406.77,C,9 years,MORTGAGE,40000.0,Charged Off,debt_consolidation,13.26,0,0.465,12
20000,36,0.0788,398.06,A,3 years,MORTGAGE,60000.0,Fully Paid,medical,1.7,0,0.128,20
10000,36,0.0672,307.5,A,5 years,MORTGAGE,50000.0,Fully Paid,credit_card,10.32,0,0.257,11
28000,60,0.2,741.83,D,10+ years,MORTGAGE,71000.0,Fully Paid,debt_consolidation,15.65,0,0.66,33
5000,36,0.1408,171.09,C,10+ years,MORTGAGE,160000.0,Fully Paid,debt_consolidation,17.49,4,0.811,24
24000,36,0.1099,785.62,B,1 year,RENT,86000.0,Fully Paid,debt_consolidation,13.3,1,0.188,50
25000,36,0.1727,894.69,C,10+ years,MORTGAGE,72000.0,Fully Paid,credit_card,20.97,1,0.706,24
8000,36,0.1408,273.74,C,10+ years,RENT,51000.0,Fully Paid,other,23.15,0,0.236,11
24000,60,0.3065,786.1,F,9 years,MORTGAGE,84000.0,Charged Off,debt_consolidation,18.41,0,0.83599997,28
14300,36,0.1114,469.12,B,4 years,RENT,40476.0,Fully Paid,debt_consolidation,25.17,0,0.48599997,13
10000,36,0.1368,340.23,C,8 years,MORTGAGE,56000.0,Fully Paid,credit_card,21.66,1,0.542,33
20000,36,0.1409,684.43,B,6 years,MORTGAGE,97500.0,Fully Paid,debt_consolidation,13.29,0,0.91199994,30
10950,36,0.094399996,350.46,B,1 year,RENT,66950.0,Fully Paid,credit_card,22.42,0,0.63,19
25000,60,0.1262,563.98,C,7 years,RENT,75000.0,Fully Paid,debt_consolidation,20.7,0,0.485,18
4800,36,0.1359,163.1,C,10+ years,RENT,53000.0,Fully Paid,debt_consolidation,7.2,0,0.275,10
9000,36,0.162,317.31,C,4 years,MORTGAGE,60000.0,Charged Off,debt_consolidation,16.7,0,0.503,17
11000,36,0.119899996,365.31,B,3 years,RENT,88000.0,Fully Paid,debt_consolidation,17.13,0,0.01,16
14300,36,0.1885,523.1,D,10+ years,RENT,37000.0,Fully Paid,other,25.75,0,0.705,22
27300,60,0.1522,652.63,C,7 years,MORTGAGE,61000.0,Fully Paid,credit_card,15.3,0,0.549,24
14675,36,0.1311,495.24,B,< 1 year,RENT,38000.0,Fully Paid,debt_consolidation,24.74,0,0.42700002,25
8000,36,0.1091,261.57,B,10+ years,RENT,50000.0,Fully Paid,credit_card,15.05,0,0.833,11
22000,36,0.0797,689.1,A,,MORTGAGE,48000.0,Fully Paid,debt_consolidation,10.38,0,0.37,16
17475,36,0.1016,565.19,B,4 years,RENT,44546.0,Fully Paid,other,33.81,0,0.0139999995,40
10000,36,0.053200003,301.15,A,10+ years,MORTGAGE,45000.0,Fully Paid,debt_consolidation,12.64,0,0.22700001,23
10000,36,0.08939999,317.72,A,3 years,MORTGAGE,63000.0,Fully Paid,debt_consolidation,13.64,0,0.278,26
23500,36,0.19219999,864.04,D,2 years,RENT,81600.0,Fully Paid,credit_card,20.37,0,0.76699996,20
8000,36,0.21450001,303.26,D,3 years,RENT,24660.0,Fully Paid,debt_consolidation,38.44,0,0.241,16
13000,36,0.1505,450.97,C,3 years,RENT,60000.0,Charged Off,credit_card,13.16,0,0.691,10
18000,36,0.1305,606.93,B,2 years,MORTGAGE,40000.0,Fully Paid,debt_consolidation,27.71,0,0.559,29
21000,36,0.1126,690.13,B,10+ years,MORTGAGE,270000.0,Fully Paid,home_improvement,7.26,0,0.62,29
11300,36,0.1409,386.71,B,6 years,MORTGAGE,41000.0,Fully Paid,home_improvement,25.99,0,0.46400002,19
10000,36,0.1171,330.76,B,1 year,OWN,40000.0,Fully Paid,credit_card,21.18,0,0.346,11
20000,36,0.0672,614.99,A,6 years,MORTGAGE,96000.0,Fully Paid,home_improvement,15.64,0,0.003,40
30000,36,0.1903,1100.14,D,10+ years,MORTGAGE,50000.0,Fully Paid,debt_consolidation,40.58,0,0.94699997,18
18000,36,0.19690001,666.11,E,10+ years,RENT,58240.0,Fully Paid,debt_consolidation,7.11,0,0.78699994,10
4000,36,0.0672,123.0,A,10+ years,MORTGAGE,74000.0,Fully Paid,credit_card,5.15,0,0.17799999,34
2975,36,0.094399996,95.22,B,3 years,RENT,60000.0,Fully Paid,debt_consolidation,2.26,0,0.59900004,8
8000,36,0.1408,273.74,C,10+ years,MORTGAGE,90000.0,Fully Paid,credit_card,20.97,0,0.732,34
8500,36,0.1521,295.54,D,6 years,MORTGAGE,90000.0,Fully Paid,credit_card,23.52,0,0.691,59
17475,60,0.2049,467.76,E,10+ years,OWN,68000.0,Fully Paid,debt_consolidation,22.59,0,0.296,27
10000,36,0.060300004,304.36,A,6 years,RENT,150000.0,Fully Paid,debt_consolidation,2.68,0,0.268,10
31000,60,0.1408,722.61,C,3 years,RENT,81600.0,Charged Off,debt_consolidation,28.44,0,0.063,34
14075,36,0.088999994,446.93,A,4 years,MORTGAGE,45000.0,Fully Paid,debt_consolidation,32.05,0,0.66300005,21
3600,36,0.1359,122.33,C,< 1 year,MORTGAGE,105000.0,Fully Paid,credit_card,16.3,0,0.295,43
18000,60,0.162,439.65,C,,OWN,125000.0,Fully Paid,debt_consolidation,13.25,0,0.515,37
10000,36,0.17989999,361.48,D,6 years,MORTGAGE,40000.0,Fully Paid,credit_card,11.85,0,0.937,43
20000,60,0.1262,451.19,C,10+ years,MORTGAGE,65000.0,Fully Paid,debt_consolidation,10.22,0,0.751,11
8000,36,0.1016,258.74,B,7 years,MORTGAGE,45000.0,Fully Paid,debt_consolidation,6.53,0,0.27,9
12800,60,0.1709,318.74,D,10+ years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,12.27,0,0.21100001,26
14400,36,0.15609999,503.5,C,2 years,RENT,110000.0,Fully Paid,debt_consolidation,9.82,0,0.26700002,13
18000,36,0.1065,586.32,B,10+ years,RENT,82000.0,Fully Paid,credit_card,15.01,0,0.6,20
35000,36,0.205,1309.66,E,3 years,MORTGAGE,147000.0,Fully Paid,debt_consolidation,16.58,2,0.811,31
15000,36,0.1903,550.07,D,< 1 year,MORTGAGE,90000.0,Charged Off,credit_card,28.29,0,0.644,21
4000,36,0.1299,134.76,B,5 years,RENT,77000.0,Fully Paid,credit_card,10.1,2,0.43,16
5375,36,0.1727,192.36,C,3 years,RENT,20000.0,Fully Paid,debt_consolidation,24.78,0,0.796,34
2100,36,0.0762,65.44,A,< 1 year,RENT,34200.0,Fully Paid,credit_card,24.11,0,0.216,19
7000,36,0.088999994,222.28,A,7 years,MORTGAGE,86000.0,Fully Paid,debt_consolidation,7.33,0,0.36200002,10
5000,36,0.1091,163.49,B,10+ years,RENT,75500.0,Fully Paid,debt_consolidation,13.85,1,0.45099998,35
15250,36,0.1972,564.58,D,5 years,MORTGAGE,53000.0,Fully Paid,credit_card,34.6,0,0.859,36
12000,60,0.1446,282.09,D,6 years,RENT,50000.0,Charged Off,credit_card,13.27,0,0.806,15
7575,36,0.0971,243.4,B,2 years,MORTGAGE,39458.4,Fully Paid,home_improvement,15.39,0,0.559,26
15350,36,0.1409,525.3,B,7 years,OWN,39000.0,Fully Paid,debt_consolidation,21.46,0,0.741,22
30000,36,0.1359,1019.37,C,6 years,MORTGAGE,79000.0,Fully Paid,debt_consolidation,27.4,0,0.55799997,12
6500,36,0.1409,222.44,B,2 years,RENT,57000.0,Fully Paid,debt_consolidation,14.34,0,0.417,26
20775,36,0.1447,714.8,C,7 years,RENT,58000.0,Charged Off,credit_card,10.49,0,0.57,13
15000,36,0.1042,486.98,B,2 years,RENT,40000.0,Fully Paid,debt_consolidation,24.84,0,0.505,10
16800,36,0.0672,516.59,A,6 years,MORTGAGE,69600.0,Charged Off,home_improvement,8.64,0,0.04,54
25000,60,0.1359,576.41,C,,MORTGAGE,55000.0,Charged Off,home_improvement,5.24,2,0.56299996,12
8000,36,0.1091,261.57,B,< 1 year,RENT,60000.0,Fully Paid,credit_card,6.5,0,0.612,8
8000,36,0.1885,292.65,D,10+ years,RENT,75000.0,Charged Off,debt_consolidation,16.03,0,0.831,11
6000,36,0.0797,187.94,A,2 years,RENT,75000.0,Charged Off,debt_consolidation,7.87,0,0.335,16
16000,36,0.1091,523.14,B,10+ years,MORTGAGE,76270.0,Fully Paid,credit_card,16.52,0,0.65800005,39
10000,36,0.1368,340.23,C,3 years,RENT,37000.0,Fully Paid,debt_consolidation,24.53,0,0.955,7
4200,36,0.1903,154.02,D,10+ years,MORTGAGE,76000.0,Fully Paid,vacation,25.7,0,0.992,14
24975,36,0.1588,876.57,C,3 years,MORTGAGE,60000.0,Fully Paid,debt_consolidation,16.52,3,0.694,36
11000,36,0.1367,374.2,B,,MORTGAGE,53700.0,Fully Paid,credit_card,21.18,1,0.528,43
12000,36,0.1776,432.39,D,5 years,RENT,37000.0,Fully Paid,credit_card,25.92,0,0.72400004,15
16000,36,0.053200003,481.84,A,3 years,MORTGAGE,92000.0,Fully Paid,home_improvement,24.81,0,0.275,35
20000,60,0.1408,466.2,C,10+ years,MORTGAGE,120000.0,Fully Paid,credit_card,11.38,2,0.807,52
13000,36,0.119899996,431.73,B,2 years,OWN,47000.0,Fully Paid,credit_card,18.25,0,0.522,41
10000,36,0.1359,339.79,C,2 years,MORTGAGE,80000.0,Fully Paid,other,17.33,0,0.895,13
8000,36,0.099300005,257.88,B,5 years,MORTGAGE,55000.0,Fully Paid,debt_consolidation,30.44,0,0.42900002,55
11200,36,0.123500004,373.88,B,10+ years,MORTGAGE,92000.0,Fully Paid,home_improvement,8.36,0,0.42,15
21000,36,0.119899996,697.41,B,3 years,RENT,135000.0,Fully Paid,credit_card,12.05,0,0.925,23
9500,36,0.16239999,335.12,C,10+ years,RENT,37400.0,Fully Paid,debt_consolidation,34.4,0,0.89,19
30000,36,0.18059999,1085.48,D,4 years,RENT,96000.0,Charged Off,home_improvement,0.31,0,0.051999997,3
14000,36,0.2031,522.51,D,,OWN,61000.0,Fully Paid,other,21.8,0,0.202,53
16000,36,0.123500004,534.11,B,7 years,RENT,70000.0,Charged Off,debt_consolidation,16.99,0,0.704,10
10500,36,0.1972,388.73,D,< 1 year,OWN,30000.0,Fully Paid,debt_consolidation,25.14,0,0.97,10
10000,36,0.1359,339.79,C,10+ years,MORTGAGE,60000.0,Fully Paid,home_improvement,17.76,0,0.324,13
12000,36,0.053200003,361.38,A,3 years,MORTGAGE,85000.0,Fully Paid,debt_consolidation,15.7,0,0.202,30
11000,36,0.0762,342.78,A,4 years,RENT,65000.0,Fully Paid,credit_card,7.7,1,0.806,17
9000,36,0.119899996,298.89,B,2 years,MORTGAGE,40000.0,Fully Paid,debt_consolidation,8.61,2,0.214,25
10000,36,0.1262,335.12,C,10+ years,MORTGAGE,100000.0,Fully Paid,major_purchase,10.96,1,0.322,19
